;city;hotel_name;ind_rating;review_txt
10;Montpellier;Pullman Montpellier Centre;5.0;"Accueil toujours aussi agréable et professionnel  par Mme Audrey.   J'ai été surclassé en ""suite"" et j'ai eu une boisson de bienvenue. Qualité de la chambre toujours aussi agréable, impeccable et salle de bain superbe. Service voiturier est le petit plus fort appréciable à un prix très correct.  L'hôtel est juste à un pas du centre ville et du tram qui peut vous amenez à ""l'Odysséum"" Cet hôtel qui est un 4 étoiles et il vaut vraiment le détour.   Cela fait un an que je séjourne régulièrement au Pullman et Un tout grand merci à toute l'équipe qui est toujours prêt  à vous aider "
11;Montpellier;Pullman Montpellier Centre;5.0;Très belle adresse au centre ville rendue hyper pratique par son parking et voiturier associé. Design, confort sont au rendez-vous en plus d’un accueil et du service souriant et chaleureux. En bonus un petit déjeuner très varié et composé de produits de qualité supérieure à ceux d’un 4 étoiles. Joli roof top dont nous profiterons mieux au printemps prochain mais qui reste bien agréable et propose des cocktails variés et délicieux !
12;Montpellier;Pullman Montpellier Centre;4.0;Pullman Montpellier très cher , pullman Montpellier très bien mais c’est cher pour un hôtel moi je donne 4sur 5 . Merci  une entrée entre polygone et antygone. Pas loin de tram. Et de ville,  service bien quilty, merci cordialement 
13;Montpellier;Pullman Montpellier Centre;5.0;Hôtel très bien situé  Service voiturier agréable  La chambre a tout le confort souhaité   Le restaurant à l’étage avec la piscine est joli  Ce n’est pas de la grande gastronomie mais rapport qualité prix au vu de l’endroit reste correct  Le service lui est un peu amateur   Mais revenons en a l’hôtel  Les chambres sont très propres et spacieuses et la tv immense comme j’aime  Les réceptionnistes sont tous très souriants et agréables   Je reviendrais 
14;Montpellier;Pullman Montpellier Centre;4.0;Globalement nous sommes très satisfaits, mais attention à ne pas continuer à rogner de tous les cotés ces petites attentions qui faisaient la différence avec la concurrence!!!  Par exemple, les échantillons mis dans la salle de bain ont été divisés par 2, la « couverture » (le soir) avec le petit chocolat de « bonne nuit » a disparue, la prestation du petit déjeuner devient vraiment quelconque pour 26€ (plus de Muesli, les petits pots de confiture qui garantissaient une hygiène parfaite sont remplacés par de grands pots de confitures dans lesquels tout le monde peut « pitrouiller » comme bon lui semble, les « œufs dits coques » proposés à la cuisson ont une date limite de consommation trop proche de la date du jour et donc non adaptés pour faire des œufs à la coque (il est…
15;Montpellier;Pullman Montpellier Centre;4.0;Le confort de la literie pullman est top ! l'accueil y est très bien. Le petit déjeuner à la piscine juste merveille avec la vue. juste un bémol à la personne qui fait les départ le matin de bonne heures qui n'est pas à la hauteur du reste du personnel. Un peu difficile d'accès quand on connait pas
16;Montpellier;Pullman Montpellier Centre;5.0;nous avons été très bien reçus. le personnel de la réception se  met en quatre pour vous faire plaisir.. la localisation est parfaite à 10 mn  à pied  de la place de la Comédie  . . la chambre  bien.un rooftop au top avec la piscine et un restaurant excellent.merci nous reviendrons certainement.
17;Montpellier;Pullman Montpellier Centre;3.0;Chambre dite supérieure avec peintures écaillées dans la salle de bains et les toilettes...chambre pas faite en y revenant à 12.30...Absence de document pour la commande du PDJ sur la porte et erreur de service après contact téléphonique ! Restauration de qualité mais service médiocre.
18;Montpellier;Pullman Montpellier Centre;5.0;Très bon hôtel à proximité du centre. Situé à côté de la place de la République et du centre Antigone. Piscine et bar sur le toit. Très agréable pour prendre un apéritif en rooftop le soir. Les chambres sont confortables et la literie de très bonne qualité.
19;Montpellier;Pullman Montpellier Centre;5.0;C’est en direct du Pullman de Montpellier que j’écris cet avis , car il est rare de fréquenter un établissement pendant autant d’années sans être jamais déçue  L’accueil , la gentillesse, la propreté , le restaurant, la localisation près du centre , tout est à la hauteur  Une mention spéciale pour Julien au petit-déjeuner  
20;Montpellier;Pullman Montpellier Centre;2.0;Malgré l'excellent niveau de cet hôtel que nous avons fréquenté à plusieurs reprises, ce dernier séjour fût une réelle déception : nous j'y retournerons plus. Et pour cause : la suppression des transats autour de la piscine. Nous nous réjouissions de ce séjour avec l'espoir de profiter des dernieres heures de beau temps en se prélassant au soleil et quelle fut notre surprise en constatant que les transats avaient été remplacés par des larges fauteuils en tissus. Très pratique et hygiénique quand on se baigne !!! Ne parlons pas du confort !!! Piscine avec place assises exclusivement. C'est un grossière erreur : Pour la plupart des gens, quand on imagine une piscine sur un toit panoramique sous un beau soleil on idéalise un Transat. Mais apparemment un ingénieur commercial du…
21;Montpellier;Pullman Montpellier Centre;5.0;Service irréprochable  Room service parfait Chambre luxueuse, literie excellente nespresso Petit déjeuner  majestueux en terrasse au dernier étage Situation idéale proche de tout la comédie fnac tramway
22;Montpellier;Pullman Montpellier Centre;4.0;L'accueil du personnel y est particulièrement soigné. Venu avec des clients étrangers, le service fut parfait et bien entendu le plaisir de petit déjeuner mais aussi de diner sur le rooftop autour de la piscine installée sur le toit est très agréable. La qualité des chambre y est irréprochable y compris par rapport à d'autres Pullman (comme celui de Marignane aéroport Provence de Marseille où les chambres sont vieilles). bravo pour tout et en plus le petit déjeuner est raffiné avec un choix incroyable !
23;Montpellier;Pullman Montpellier Centre;5.0;"Accueil super de la réceptionniste Vanessa qui s'est montrée à l'écoute, bien veillante et professionnelle du début à la fin ! Nous avons eu un service client parfait.   Nous avons adoré l'hôtel situé à seulement 6 minutes de la fameuse place de la Comédie ! La piscine située sur le Rooftop est en effet un plus dans la grandeur de cet établissement !   La chambre propre, lit confortable ""à souhait"" petit bémol, l'odeur de cigarette encore présente lors de notre arrivée mais le reste était super !   Le petit-déjeuner fût copieux et délicieux avec beaucoup de choix histoire de bien commencer la journée !   Nous retiendrons ce fabuleux séjour !   Nous remercions encore le personnel pour la gentillesse tout au long de notre séjour!   Kevin De Vriendt"
24;Montpellier;Pullman Montpellier Centre;4.0;Bel hôtel, les chambres sont spacieuses et bien agencées, propres  L’emplacement est idéal, proche de la place de la comédie  L’accueil est bon Petit dej, au 8 étage, où se trouve la piscine avec un superbe rooftop  L’hôtel mériterait tout de même un petit relooking 
25;Montpellier;Pullman Montpellier Centre;4.0;Bonjour J ai séjourné avec ma femme au pullman et franchement top la chambre est spacieuse avec une grande salle de bain nous avions pris avec baignoire.  Un grand lit très agréable à dormir dedans du mal à en sortir lol. Très propre , personnel agréable et disponible sur tous genres de sujets. Piscine un peu petite mais bon..... Petit déjeuner copieux j ai apprécié le jus d orange pressé
26;Montpellier;Pullman Montpellier Centre;4.0;Hôtel très agréable, malgré une chambre un peu petite et des toilettes très bruyantes. Le personnel est vraiment adorable et les plus est qu’on vous gare la voiture dans le garage gratuitement. Remerciements encore à tous les employés pour leur extraordinaire gentillesse et amabilité.
27;Montpellier;Pullman Montpellier Centre;5.0;"Très bel hôtel et staff super accueillant et professionnel. Belle chambre avec vue moyenne mais bien insonorisée.  Belle Terrace sur le toit avec piscine  et le soi ou je séjourne il y a un ""band"" qui joue de la musique ( très belle initiative) Le petit plus pour un étoiles est le service voiturier ( vous arrivez devant l'hôtel et vous donner vos clés de voiture à la réception  Le petit déjeuner est bien mais pourrait-être mieux "
28;Montpellier;Pullman Montpellier Centre;2.0;Tres belle hôtel pouvant prétendre à tous les mérites d'un hotel 4 étoiles. Emplacement, facilité d'accès, chambre... En revanche, la qualité du services est déplorable. 3 jours, terrasse toujours pas nettoyé de la veille et de lavant l'avant-veille. On a même enlevé les serviettes au fond de la piscine. A croire, que le pisciniste ne la pas vue. Du posé sur le rebord. Et même après 3 jours, elle trône encore. Ok un peu séchée par le soleil. Meme un cornichon a subi le même sort. Redoré votre blasons avec cet avis. Ça fait 6 ou 7 ans que nous venons et là... ça craint !
29;Montpellier;Pullman Montpellier Centre;3.0;Ça fait plusieurs fois que nous nous rendons au Pullman , mais cette fois nous avons remarqué un changement , déçus !! Au niveau accueil il y’a bp de choses à revoir , l’impression d’avoir à faire à un personnel peu professionnel , légèrement à « l’Ouest » , comme une fois ou j’attendais un renseignement à l’accueil et là la réceptionniste dit à sa collègue devant moi « je reviens je vais faire pipi »🙈🙉 !!!!!!!!!!!!!!!!!!! J’étais ravie de l’apprendre ........ Et quand nous sommes arrivés à la piscine un matin , des jeunes étaient couchés voir vautrés  sur les canapés , habillés chaussés , valises à proximité , tel un hall de gare , décevant !!!! Cet hôtel baisse en gamme de fréquentations et c’est bien dommage .  Les chambres sont tjrs aussi confortables et propres et le…
30;Montpellier;Pullman Montpellier Centre;5.0;Très bon séjour, literie impeccable et pas de bruit ce qui est très important pour moi. Service voiturier appréciable.  Excellente situation pour visiter la région  et profiter d’une chambre confortable le soir pour se reposer. Je recommande
31;Montpellier;Pullman Montpellier Centre;4.0;Hôtel très bien situé en centre ville de Montpellier. Cet hôtel dispose de salle de réunion. Restauration possible au restaurant de l’hôtel qui est situé au dernier étage de l’hôtel. Salle donnant sur la piscine ce qui est super sympa.
32;Montpellier;Pullman Montpellier Centre;4.0;Prise en charge de la voiture appréciable, chambre au 4e étage très correcte (manque un peu quelques accessoires dans la salle de bain) chambre calme spacieuse, écran TV géant. Petit déjeuner correct, pas de surprise. Personnel très accueillant, avec naturel, c est très agréable
33;Montpellier;Pullman Montpellier Centre;4.0;1-Localisation 10/10: Parfait en plein centre. Le tram est a 3mn a pied. Le centre commercial et le vieux centre a 8mn a pied  2-Acceuil 5/10: tres moyen et odeur pas agreeable a l'accueil. 3-Chambres 8/10: chambre un peu petite. Le reste decoration a la Pullman tres bien 4-Petit dejeuner 8/10: parfait avec du choix.  5-Piscine 7/10: un petit petite mais tres agreeable. Le seul point negatif reste la proprete. Les tables ne sont pas debarassees et netoyees automatiquement. Il faut demander. Personnel tres serviable. 6-Wifi 9/10: on capte tres bien dans tout l'hotel  7- Membres Accor 04/10: si vous etes membres aucun acceuil personaliser. La chambre a 14h n'etait pas prete. Il m'a fallu me montrer pressant. Dommage. 8-Diner de l'hotel 8/10: tres bon restaurant. 9-Conclusion 7/10:…
34;Montpellier;Pullman Montpellier Centre;5.0;Excellent hotel, service agréable, piscine sur la terrasse de tres bon niveau. Le restaurant et le petit déjeuner sont de qualité avec des produits frais. Le café Illy est Top. Chambre spacieuse et tres propre. Parking à disposition et hôtel tout proche du centre.
35;Montpellier;Pullman Montpellier Centre;3.0;Accueil déplorable avec nos 2 chambres disponibles que vers 15h30 au lieu de 14h. Pas très cool quand on arrive de loin et avec des enfants. L'excuse des clients précédents partis trop tard n'est pas acceptable dans un Pullman ou dans un 4*.  Nos chambres deluxe étaient très bien, belle décoration, super literie, grand lit très confortable, grand écran tv, nespresso a disposition.  Personnel de chambres bien. Piscine rooftop agréable mais peu de places autour. Enfin et surtout le personnel du restaurant est tres bien, très pro et très agréable.  La qualité de la literie et le professionnalisme de CYRIL et NABIL au restaurant sauvent l'agréable souvenir de cet hôtel.  
36;Montpellier;Pullman Montpellier Centre;5.0;Nous avons séjourné quelques jours dans ce bel hôtel idéalement situé dans Montpellier pour pouvoir se déplacer à pied. Personnel attentionné. Chambre très agréable, propre, et de bonne taille. Petit déjeuner sur le rooftop correct.
37;Montpellier;Pullman Montpellier Centre;5.0;Un arrêt dans cet hôtel pour profiter de son emplacement idéal pour le shopping les visites  Très central  Toujours une qualité dans les prestations  Un accueil sur mesure  Petit bémol pour la restauration le soir  Mieux vaut arriver à l’heure......  Visiblement on peut être refoulé c’est dommage..... Le buffet du matin si il est choisi est copieux et varié   Les enfants apprécieront la piscine en roof top  La salle de sport les ordinateurs à disposition  Une adresse que je recommande  Ce n’est pas mon premier séjour et j’y retourne avec toujours autant de plaisir  Le design et la deco restent des valeurs sûres   Un satisfecit a Karen ou Kareen à l’accueil qui est entreprenante dynamique et surtout très très gentille
38;Montpellier;Pullman Montpellier Centre;4.0;séjour de 3 nuits pour le travail, rapport qualité-prix correct. propreté de la chambre et salle de bain impeccable, chambre supérieure de taille correcte. accueil professionnel, petit-déjeuner excellent. le restaurant est correct, avec vue, malgré une carte resserrée, bien en dépannage, car l'offre de restauration sur Montpellier est très variée. la piscine en roof top est de taille suffisante pour un bon moment après une journée de travail. La proximité du tram est heureusement compensée par le vitrage efficace. bonne adresse pour du confort attendu dans ce type d'établissement.
39;Montpellier;Pullman Montpellier Centre;5.0;"Un emplacement en Centre ville de premier plan . Un niveau de confort dans les chambres qui mérite largement ses 4 étoiles . Ce n'est pas le cas de tous les 4 étoiles de la région . ( boissons mini Bar incluse / Machine  Nespresso dans les chambres . Un accueil à la Reception très professionnel de la réservation au Check out . Un parking privé avec voiturier . Une piscine sur le toit de l'hôtel avec ambiance musicale le soir . Un responsable de Reception François aux petits soins : Boisson d'accueil offertes sur la terrasse du 8e. bouteilles d'eau fraîche remises dans la voiture lors du depart. Un Restaurant au 8e Etage de ""Le Vertigo "" excellent , tant sur la qualité des plats que sur le niveau du service ,"
40;Montpellier;Pullman Montpellier Centre;5.0;Nous tenons à souligner l accueil à la réception : personnel souriant à l écoute disponible Nous avons apprécié la piscine en roof top, la grande chambre, le petit déjeuner copieux Hôtel très bien placé et chambres au calme 
41;Montpellier;Pullman Montpellier Centre;5.0;Les chambres sont jolies, la literie de qualité et l'hotel est bien placé en périphérie du centre. Le rooftop est très agréable, même si il manquerait un peu de place au bord de la piscine pour profiter un peu plus du lieu.
42;Montpellier;Pullman Montpellier Centre;5.0;Cet hôtel mérite amplement la note maximale. L’accueil et le personnel sont charmants et avenants, ce qui est toujours appréciable. Nous avons pu laisser notre voiture devant où le voiturier l’a pris en charge et nous l’a amené le jour du départ (10€ la nuitée) Nous étions dans la chambre 708 au septième étage, belle chambre calme et bien équipée. Le lit supplémentaire pour notre fille était mis et elle a été ravie de trouver dessus un petit paquet de fraises tagada et un nounours. La piscine au niveau du rooftop est agréable pas bien grande mais suffisante. (Le seul bémol : que beaucoup de gens fument bien que ce soit interdit et que le serveur ne leur dise rien, nous avions toute la fumée de nos voisins !)  Pour le petit déjeuner, nickel, grand choix et produits de qualité, le…
43;Montpellier;Pullman Montpellier Centre;5.0;bon hotel, chouette psicine sur le toit avec bar et salle de gym a cote. Personnel sympatique, bien situe  10 minutes a pide de la gare SNCF et a 10 minutes du centre ville . bon hotel, chouette psicine sur le toit avec bar et salle de gym a cote. Personnel sympatique
45;Montpellier;Pullman Montpellier Centre;5.0;Nous avons passé un agréable séjour mon amie et moi pour notre première visite à Montpellier.  L’hôtel est idéalement situé à 10 min à pied de la gare Saint-Roch et du centre-ville. Toutes les personnes de l’hôtel sont accueillantes et souriantes ! Je tiens à remercier Gaël et toutes les personnes de la réception qui ont su nous donner de bons conseils pour visiter les alentours et la ville de Montpellier .  Merci aussi à Maxime, Thomas et Julien qui nous ont très bien accueilli au petit déjeuner. Un petit déjeuner complet servi dans un superbe cadre autour de la piscine !!  Merci encore pour cette belle expérience et j’espère pouvoir séjourner à nouveau au sein de votre établissement !  Virginie et Sophie 😊
46;Montpellier;Pullman Montpellier Centre;4.0;Nous avons passé un week end en amoureux dans cet hôtel et nous n’avons pas été déçu . Bonne surprise à l’arrivée nous avons été surclassé (au 6 eme), le personnel est au petit soin avec vous . Le petit déjeuner manque un peu plus de fun , je m’attendais à avoir du bacon lol . Les chambres sont pas mal , mais attention on ressent qu’il y a du passage ( mobilier un peu abîmé , joint de baignoire qui se décolle ).  L’hôtel est super bien placé , nous n’avons pas eu besoin de prendre la voiture pour quoi que ce soit . Je le re immonde tout de même pour son personnel super pro .
47;Montpellier;Pullman Montpellier Centre;5.0;L’hôtel est très bien placé pour visiter la ville, l’ensemble du personnel est Proffessionel et surtout charmant. On s’y sent immédiatement bien. Le bar avec piscine sur le rooftop est un plus indéniable l’été. Le restaurant au même endroit a un bon rapport qualité prix et le buffet du petit-déjeuner est parfait. Après cinq jours je sais que j’ai fait le bon choix.  Ne changez rien, je me sens chez moi. 
48;Montpellier;Pullman Montpellier Centre;5.0;chambre parfaite et calme proche du centre commercial Polygone et à 5 mn à pied de la place de la Comédie Très bon accueil et personnel compétent piscine sur le toit  petite mais agréable avec bar et restaurant - rooftop.
49;Montpellier;Pullman Montpellier Centre;4.0;Ce qui marque c'est la politesse et la sympathie du personnel. Très bon petit déjeuner. Etablissement propre. Situation centrale et au calme. Salle de sport minuscule. Bouteilles d'eau et capsule Nespresso offertes chaque jour. Vu arrière sans aucun intérêt. Tentures parfaitement occultantes. Climatisation efficace et permanente. Seul point négatif est le protège matelas jetable plutôt plastifié...c'est indigne d'un hôtel de cette catégorie. Si vous voulez mettre un protège matelas il doit être dans une matière naturelle et respirante... pourquoi pas alors un matelas hospitalier...
50;Montpellier;Novotel Montpellier;2.0;Hôtel très très moyen pour un 4 étoiles .... Tant au niveau de l’accueil, pas de bonjour ( 4 personnes le jour de mon arrivée et 1 sur les 4 avec le sourire ) qu’au niveau de la chambre: une literie moyenne, une couette qui sort de sa housse avec des oreillers durs, taies d’oreillers tachées, pas de brosse dans les WC, un néon cassé dans la salle de bain, fourmis dans la salle de bain  bref il mériterait d’être refait pas digne d’un 4 étoiles, très déçue . Par contre un personnel très agréable cette  fois ci au restaurant. 
51;Montpellier;Novotel Montpellier;5.0;Hôtel très bien situé. L’accueil est très agréable et professionnel. L’ensemble du personnel est très courtois, souriant, serviable et professionnel. Les chambres vastes, avec un mobilier tendance. Enfin un hôtel qui propre des prises usb au niveau de la tête de lit. Literie de bonne qualité. Salle de bain très propre. Une très bonne expérience. Je recommande sans aucune hésitation cet établissement.
52;Montpellier;Novotel Montpellier;4.0;personnel sympathique, souriant et discret. petit dejeuner tres complet . Chambre propres et agreables . situé pres du centre ville , parfait pour se promener en prenant le tram qui est a 2 pas. je recommande
53;Montpellier;Novotel Montpellier;3.0;accueil un peu juste ....on dérange Chambre très vieillotte pour un prix assez cher un peu honteux pour un novotel. Petit déjeuner très bien mais nous n'y retournerons pas vaut mieux les chambres plus moderne d'IBIS en face. En plus une literie ou vous dormez sur du plastique HORRIBLE
54;Montpellier;Novotel Montpellier;3.0;Un séjour passé pour le jour de l’an sur Montpellier.  Personnel souriant et agréable, petit déjeuner très correct avec du choix.  Chambre un peu vieillotte  L’établissement mériterait une petite rénovation.  Parking fermé. Proche des accès tramway.  131€ avec petits déjeuners pour 2 enfants et 2 adultes.  Dans l’ensemble satisfaisant. 
55;Montpellier;Novotel Montpellier;5.0;Une équipe sympathique et une restauration très correcte et rapidement servie . Le parking est un plus indéniable , même s'il est très encombré . La moquette des parties communes est sale et mériterait d'être changée ...
56;Montpellier;Novotel Montpellier;3.0;DECEVANT MAIS CORRECT POUR LE TRAVAIL . Le restaurant est à éviter .Le  personnel d'accueil n'est pas agréable . Les ascenseurs sont compliqués à utiliser . La chambre est spacieuse  avec une literie confortable 
57;Montpellier;Novotel Montpellier;4.0;Etablissement vieillissant - un petit coup de jeune ferait du bien. Cela fait des années que je viens et rien à changer c'est vraiment dommage car il y a vraiment un très bon accueil. La salle de bain commence à être déprimante
58;Montpellier;Novotel Montpellier;4.0;UN BON HOTEL SUPER CONFORTABLE.UNE TRES BONNE LITERIE, une chambre spacieuse. un excellent petit déjeuner. Le personnel est agréable. Un grand parking fermé. hotel très calme et très bien situé près de l'autoroute et a proximité du centre ville accès par tram.
59;Montpellier;Novotel Montpellier;4.0;les chambres sont spacieuses et propres. l'hôtel est situé près des tramways et donc près de tout (centre ville, gare, ...). le personnel est agréable. la salle de fitness et surtout la piscine extérieure sont un atout énorme... séjour sympa
60;Montpellier;Novotel Montpellier;4.0;Acceuil Novotel, chambre Novotel, restaurant Novotel, le tout très bien et comme d'habitude, sans surpise. Cette fois-ci Nous n'avons pas mangé mais là non plus, vous ne preñez aucun risque. Accueil du personnel chaleureux, chambre nickel. Parking et accès aisés.
61;Montpellier;Novotel Montpellier;5.0;Seul petit bémol la chaleur excessive dans la chambre en novembre et avec le chauffage et climatisation inactifs!Et toujours une seule boisson d'accueil offerte au détenteur de la carte accor meme si il est en couple .
62;Montpellier;Novotel Montpellier;4.0;Nous avons passé 2 nuits dans cet hôtel, un accueil chaleureux. Les  chambres sont agréables, petit déjeuner correct mais un peu cher. Le parking est gratuit. L’hôtel se trouve à 3 minutes du tramway ligne 4, très pratique pour se rendre au centre ville place de la comédie. Nous y retournerons.
63;Montpellier;Novotel Montpellier;3.0;Il y a eu un bug informatique et mon fils a été compté en adulte, du coup a mon arrivé j ai du payer en plus la taxe d'un adulte, en me disant que la responsable n était pas là et que personne pouvait rien faire... J ai demandé qu un message soit laissé afin qu ils régularisent ça et je n' ai pas eu de nouvelle... les hôtesses m'ont dit que je n' étais pas là première, Sympa 2e pour rien à Novotel... c est vraiment par principe on se trompe, on répare où on fait un geste... 
64;Montpellier;Novotel Montpellier;4.0;En général on n'aime pas trop les restaurants d’hôtels mais celui ci nous plait. Cela fait plusieurs fois que nous y allons avec la carte Prestige. Le choix est limité pour cette carte mais les plats sont bons, originaux et copieux. Très bon rapport qualité/prix. Le prix des vins est correct avec un bon choix de vins régionaux. Le personnel est très accueillant  et arrangeant. On reviendra.
65;Montpellier;Novotel Montpellier;5.0;une première expérience novotel et nous sommes ravies. la chambre est spacieuse et bien agencée. une mention spéciale pour le restaurant où nous avons mangé le pad thaï et le bowl. mon coup de coeur ? la mousse au chocolat, un délice à consommer sans modération :)
66;Montpellier;Novotel Montpellier;3.0;Il est important de rafraîchir les chambres au plus tôt, surtout il faut enlever les moquettes Sinon le personnel est agréable, petit déjeuner correct, l'espace est un peu exigu des qu'il y a un peu de monde 
67;Montpellier;Novotel Montpellier;4.0;Hôtel propre et chambre confortable mais je regrette de ne pas avoir dormi dans un lit double . Il semble que les lits soient faits individuellement lorsque que vous êtes seul. Petit déjeuner excellent et proposant une grande diversité de produits et du thé de qualité en sachet ou en vrac .
68;Montpellier;Novotel Montpellier;2.0;Hotel qui demande une bonne rénovation. Les moquettes des paliers sont tachées et sales, cela donne une mauvaise image de l'établissement avant même d'entrer dans la chambre. Chambre à rénover.Parking saturé en majorité par les véhicules du personnel et stationnement anarchique, donc compliqué pour trouver une place.Dommage nous ne reviendrons plus !!
69;Montpellier;Novotel Montpellier;5.0;Super accueil bon conseil pour les cocktails  merci Léa M. La chambre avec vue sur la piscine est très bien. La chambre est propre. Merci pour la bouteille d eau. A conseiller  pour un séjour d affaire.
70;Montpellier;Novotel Montpellier;5.0;Hôtel bien situé , parking facile! La piscine est un plus indéniable . La restauration est à la hauteur . Les chambres sont de qualité . Par contre beaucoup de passage , moquette élimée et sale dans les parties communes .
71;Montpellier;Novotel Montpellier;5.0;A la recherche d'hotel en derniere minute et je ne regrette pas, grande chambre confortable ainsi que l'espace salle de bain, personnels trés acceuillant, piscine au top, départ midi trés bien, grand parking, animaux accepté
72;Montpellier;Novotel Montpellier;5.0;Fidèle client depuis plus d'un an à titre professionnel, c'est toujours un plaisir de poser ses valises pour quelques jours dans cet établissement qui est à recommander sans aucun apriori. Les chambres sont propres et bien équipées, les parties communes agréables et l'ensemble du personnel extrêmement sympathique et aux petits soins pour ses clients. Mentions spéciales à Naïma et Adeline au niveau de la réception ainsi qu'aux deux Léa au bar et restaurant qui sont toujours disponibles, souriantes et pleine d'humour. Tout cela fait que vous vous sentirez presque comme à la maison !! Merci et bravo à toute l'équipe. Cordialement. Laurent
73;Montpellier;Novotel Montpellier;5.0;Nous avons été très bien accueillis et ils ont répondu complètement à nos attentes, chambres prêtes à 12h00 et correspondant à nos demandes. Les chambres sont bien équipées et confortables. Le restaurant est également très bien, les Plats sont bons et le service tret sympathique. Le petit déjeuner est très complet.
74;Montpellier;Novotel Montpellier;4.0;Nous avons passé une nuit en famille et avons dîné au Novotel. La chambre était spacieuse et confortable, la salle de bain rénovée. Le dîner était succulent, de l'entrée jusqu’au dessert, et les menus enfants d’un très excellent rapport qualité prix. Le personnel de l’accueil et du restaurant était très agréable.  Et enfin la piscine est d’une bonne taille. Le seul petit bémol c’est que l’hôtel et la piscine ont besoin d’un petit coup de rafraîchissement et la climatisation de la chambre était très bruyante.  
