;city;hotel_name;ind_rating;review_txt
33;Nice;Novotel Nice Centre Vieux Nice;5.0;Je recommande cet établissement très bien situé à proximité de l'Acropolis et du Vieux Nice. Je remercie l'équipe de Pierre MESSE, le Directeur Général pour la qualité de l'accueil front Office et de la disponibilité de l'équipe du restaurant. Je reviendrai et j'invite les voyageurs en transit à découvrir le Novotel Nice Centre. J. DELFINI
34;Nice;Novotel Nice Centre Vieux Nice;4.0;Bon hôtel, situation correcte pour visiter Nice. Nous avions une chambre rénovée au 6e étage et sommes  globalement satisfaits de l’ensemble. Ambiance moderne et décontractée, petit déjeuner de qualité, avec beaucoup de choix, y compris jus d’orange pressé, ce qui est appréciable. Le personnel est agréable et nous a bien conseillés. 
35;Nice;Novotel Nice Centre Vieux Nice;4.0;Lors de notre séjour dans cet hôtel,  nous testons le restaurant. Belle carte et belle présentation de plats.  Cuisine soignée, service impeccable.  Clin d'œil au serveur qui nous vient de Calais qui a pris soin de notre table.
36;Nice;Novotel Nice Centre Vieux Nice;3.0;Points positifs : chambre spacieuse, belle décoration du restaurant, à 2 min du tramway, pratique pour aller se balader en ville (1€ le ticket) Points négatifs : parking public (mais en face de l’hôtel), salle trop petite pour accueillir tout le monde au petit-déjeuner certains jours (attente pour avoir une table, mais personnel très efficace), restaurant décevant (il manquait beaucoup de choses à la carte: 2 plats commandés et aucun dessert de la carte, pour un vendredi soir...)
37;Nice;Novotel Nice Centre Vieux Nice;4.0;Hôtel calme à 5/ 10 mn en voiture du centre ville.  Parking à proximité très pratique. Environ 12 euros pour la nuit. Petit déjeuner buffet correct (salé et sucré )Chambre pour 3 personnes bon rapport qualité prix. 
38;Nice;Novotel Nice Centre Vieux Nice;3.0;Chambre désuète, salle de bain avec équipements cassés, pas de gel douche. Ascenseurs inaccessibles, trop de monde. Et que dire du petit déjeuner, désorganisation et manque de réactivité, attente 25 minutes. Ceci reste bien évidemment mon avis personnel 
39;Nice;Novotel Nice Centre Vieux Nice;3.0;Pour un hôtel 4 étoiles, on s’attendait à un niveau un peu plus supérieur dans les prestations de celui-ci. Le personnel est accueillant et à disposition. Il renseigne volontiers. De plus, une petite attention à été offerte aux enfants à leur arrivée. Le parking se trouve en face de l’hôtel mais, le prix est exorbitant ! Pour 2 jours dans l’emplacement réservé à l’hôtel, nous avons payé 40 Euro ! L’accès ne se fait pas non plus aisément. Il faut introduire des codes aux deux portes des différentes entrées et l’espace est très très petit. Attention si vous avez une grande voiture ! Concernant la chambre, nous avions réservé une familiale (2 adultes, 2 enfants). Le canapé-lit ouvert (lit des enfants), il reste très peu de place. On est vite à l’étroit. La literie est bonne…
40;Nice;Novotel Nice Centre Vieux Nice;3.0;Hôtel sympa chambre correct le ménage moyen en arrivant mon fils a trouvé un bonbon par terre et sur les étagères il y avait de la poussière mais je trouve que pour un 4ème étoile ce n’est pas normal que les portes soient sales et des tâches de peinture sur les plinthes. Le petit déjeuner est copieux mais la salle est petite et les serveuses ne sont pas organisées il faut attendre qu’une table soit nettoyée pour avoir sa place c’était un peu la panique on nous a proposé d’aller dehors alors qu’il faisait mauvais temps et du vent. On entend le bruit de la route fenêtre mal isolées la literie est bonne et du bruit dans l’hôtel j’ai prévenu la réception et après ça c’est calmé les gens se croient tout seul.
41;Nice;Novotel Nice Centre Vieux Nice;3.0;Une nuit dans cet hôtel avec deux petits enfants. La chambre est très bien le petit-déjeuner également. Par contre le restaurant est décevant. Les petits farcis qui sont une grande spécialité niçoise étaient froids et insipides.  Le menu enfant est à revoir. Il n’y avait pas de choix dans les boissons, le bol de coquillettes avec une cuillère à soupe de sauce tomate est une moquerie Pas de dessert pour les enfants on nous a proposé des tartelettes qui n’étaient pas appropriées à des enfants. Un yaourt ou bien une glace c’est pourtant simple.. le personnel au restaurant était sympathique et serviable. Ce n’eatoit pas le cas au petit-déjeuner. Dommage
42;Nice;Novotel Nice Centre Vieux Nice;2.0;une chambre handicapé sans me prévenir alors que la réservation date de plusieurs mois,avec une douche qui ne fonctionne pas et la télé qui ne fonctionne pas également. De plus chambre bruyante avec le bruit des voitures et des motos! 
43;Nice;Novotel Nice Centre Vieux Nice;4.0;Hôtel bien placé avec un parking, facile d'accès et aussi près du tram qui permet de laisser la voiture à l'hôtel. Les chambres sont bien, grandes propres, Le personnel est très bien et sympa. Le petit déjeuner est très copieux, merci pour la gentillesse de la serveuse pour cette belle salade de fruits!! Par contre le seul petit problème est le bruit de la musique à l'extérieur qui est trop forte et qui s'entend dans les chambres, surtout le soir très tard, je pense qu'il serait souhaitable de diminué le fond sonore fortement.
44;Nice;Novotel Nice Centre Vieux Nice;4.0;(+) Chambre au calme si vous etes coté intérieur. Grande et belle chambre de la chaine accor  (-) Impossible d'avoir la chambre avant 14h meme avec une carte de membre gold sinon on est facturé plus. Musique dans le hall reception trop forte. Parking excessif en face (non privé) Majoritairement un personnel à l'accueil étranger ?! Le quartier est tres bruyant par les axes routiers, et pas tres bien fréquenté.
45;Nice;Novotel Nice Centre Vieux Nice;5.0;Nous avons déjeuné samedi midi en terrasse au restaurant de l’hôtel et nous avons été comblés. Pierre, qui s’est occupé de nous du début à la fin, a rendu cette expérience encore plus agréable. Son professionnalisme et sa gentillesse nous ont accompagnés lors de ce déjeuner. Nous avons adoré la fraîcheur des mets servis, les conseils au niveau des plats et du vin ainsi que l’ambiance générale.  Ce fut une véritable surprise pour nous qui passons devant cet hôtel depuis des années. Nous recommandons ce restaurant.
46;Nice;Novotel Nice Centre Vieux Nice;5.0;Hôtel très confortable avec le confort habituel des Novotel : chambres design avec mobiler qui va bien. Eclairages et prises fonctionelles. Buffet petit déjeuner varié et de bon goût. Terrasse sur le toît avec transats piscine et vu sur la ville, pour les sportifs, et amoureux du soleil. Merci à toute l'équipe du Novotel pour son excellent accueil.
47;Nice;Novotel Nice Centre Vieux Nice;5.0;"Séjour agréable, accès à l'hôtel facile ; proximité d'un parking et de l'arrêt du tramway. Personnel très agréable et prévenant Une attention particulière au petit déjeuner pour les intolérants au gluten"
48;Nice;Novotel Nice Centre Vieux Nice;4.0;Hotel aux portes de lacropolis Le parking est à l'extérieur de l'hôtel et en supplément de 20e pour 24h(heure a heure!!!) Et il faut traverser le boulevard avec les valises Chambre exécutive pas très grande. Capsule de senteur dans la douche agréable Petit dej fort sympathique Insonorite de l hotel a revoir.  
49;Nice;Novotel Nice Centre Vieux Nice;5.0;Hôtel très bien placé, proche du centre et de la rocade. Les chambres sont spacieuses et bien équipées. Le service était parfait et le personnel très attentionné. Les petit-déjeuners manquent un peu de variété. La literie est très bonne mais les oreillers trop mous, comme dans tous les hôtels de la gamme.
50;Nice;Novotel Nice Arenas Aeroport;5.0;Nous avons apprécié le service navette très efficace, personnel très accueillant  Le restaurant sur place est excellent, le personnel du restaurant très professionnel  Hôtel en cours de rénovation qui va être splendide
51;Nice;Novotel Nice Arenas Aeroport;4.0;L’hôtel est bien situé proche de l’aéroport et il dispose d’une navette pour venir vous chercher. Les chambres sont spacieuses et agréables. Les parties communes sont en travaux mais laissent imaginer un très bel hôtel à venir. Le personnel est très agréable et disponible. Je conseille cet établissement.
52;Nice;Novotel Nice Arenas Aeroport;3.0;Je n’ai pas reçu ma boisson d’accueil et le responsable du restaurant a refusé catégoriquement de me servir un minimum de nourriture prétextant la caisse fermée suite a mon arrivée tardive, jamais je n’ai rencontré un tel refus dans la chaîne accor que j’aime réellement. Je reste persuadé qu’il s’agit la d’une attitude isolée.
53;Nice;Novotel Nice Arenas Aeroport;4.0;"Personnel aimable, navette gratuite jusqu’à l’aéroport. Chambre spacieuse, confortable et propre ; elle manque peut être d’une petite touche de modernité supplémentaire. Petit-déjeuner très bon, complet et copieux. A une dizaine de minutes de marche du T2, pour rejoindre le centre-ville en moins de 30 minutes. Je recommande."
54;Nice;Novotel Nice Arenas Aeroport;5.0;Le séjour s'est très bien déroulé. Les personnes à la réception, au bar et au restaurant sont très attentionnés. Les chambres sont très propres. Le parking est pratique et l'accès à la chambre depuis le parking est direct.
55;Nice;Novotel Nice Arenas Aeroport;4.0;Un grand hall de reception tout nouveau tout beau et un grand sourire du réceptionniste.. Parking en sou sol et grandes chambres insonorisées face à l'aéroport et à la mer. Service de navette avec les terminaux.Très bien
56;Nice;Novotel Nice Arenas Aeroport;4.0;Bien qu'en rénovation, le restaurant de l'Hôtel est tout à fait fréquentable... Personnel attentionné, les plats choisis à la carte tiennent leur promesse ! Service diligent. Hébergé dans un hôtel voisin, ce restaurant du Novotel était le plus proche, en périphérie de l'aéroport en bordure de la Promenade des anglais.
57;Nice;Novotel Nice Arenas Aeroport;3.0;"Avant la réservation par téléphone, j'ai demandé si il y avait RMC1 dans les chambres, réponse ""oui"". Quand je suis arrivé j'ai demandé et tjrs oui. Je suis monter et ai rappelé la réception, on m'as dit de mieux regarder et que si il.y avait un problème ils allaient arranger ça. Je suis descendu et redis le pb.... et la "" ha non il n'y a pas RMC dans les chambres désolé...."""
58;Nice;Novotel Nice Arenas Aeroport;4.0;Hotel en face de l'aéroport mais tres bien insonorisé. Propre, petit déjeuner simple un peu cher. Il est bien placé en bout de la promenade des anglais. Chambre propre et accueil agreable. Séjour agréable et on a bien mangé dans leur restaurant. L'accueil est en rénovation ca va être top après.
59;Nice;Novotel Nice Arenas Aeroport;2.0;Les plus, la proximité avec l'aéroport et la gentillesse du personnel. Et c'est tout ! Les moins, hôtel vieillissant, des fuites d'eau dans l'escalier..., pas de solution pour dîner à pied dans un restaurant digne de ce nom. Bref, vraiment pas à la hauteur.  Bien regrettable. 
60;Nice;Novotel Nice Arenas Aeroport;1.0;L'accueil : une hôtesse d'accueil prend mon nom apres des minutes d attente car deux hôtesses pour 8 arrivées simultanées, elle s'énerve sur 5 cartes de chambre avant de me donner la mienne sans un sourire ! La chambre : bas de gamme, indigne d'un Novotel, tout est en plastique, aucun produit de douche, oreillers de mauvaise qualité, papier wc premier prix.. je suis outrée pour être habituée aux Novotel. et que dire du quartier : en travaux, mal famé ! Tout simplement horrible ! 
61;Nice;Novotel Nice Arenas Aeroport;2.0;"Repas médiocre. Soupe de Risotto à manger avec cuillère ou paille et Entrecôte Irlandaise à couper avec une tronçonneuse et café ""Gourmand"" entouré de gâteaux secs de Super U.  Le serveur nous a changé le Risotto avec ses excuses contre un Cabillaud Aioli qui était très bien.  Service laisse à désirer...... Aucune organisation, ni soins. Les clients étaient pour la plupart des étrangers. Quelle déception pour eux d'avoir découvert la gastronomie française ! Restaurant à éviter."
62;Nice;Novotel Nice Arenas Aeroport;5.0;Excellent accueil, chambre spacieuse et confortable, comme à l'accoutumé séjour agréable dans cet hôtel bien situé pas trop loin du centre ville de Nice et proche de l'aéroport. Navette gratuite pratique et ponctuelle.
63;Nice;Novotel Nice Arenas Aeroport;2.0;Chambre malodorante salle de bain avec remontée d égout télévision en panne je ne comprends pas que l on puisse offrir de telle chambre dans cette catégorie d hôte !  Sans parler de la vue mauribonde  Mieux vaut l ibis
64;Nice;Novotel Nice Arenas Aeroport;3.0;On arrive à minuit passe, réservations effectuées et on se retrouve avec un employé de la réception qui met un temps fou pour nous donner les clés. Il regarde son écran, ne s’excuse pas, n’explique pas ce qu’il fait ou recherche. Il ne rentre aucune donnée mais semble chercher on ne sait quoi. Pourquoi, messieurs de chez Accor, 80% des hôtels vous donnent la clé tout de suite et 20%, alors que tout est clair, que vous avez toutes nos données, que la chambre est déjà payée, mettent un temps fou et sans explication pour nous libérer. Chambres confortables mais désagréable bruit des serrures qui se ferment perturbant la qualité du sommeil Excellent petit déjeuner 
65;Nice;Novotel Nice Arenas Aeroport;4.0;Réception rapide et professionnelle Petit-déjeuner sucré salé varié et délicieux, le restaurant aussi  La chambre est assez spacieuse et lumineuse, les wc sont séparés Il y a un petit coffre et un mini frigo avec une bouteille d'eau
66;Nice;Novotel Nice Arenas Aeroport;5.0;Accueil des notre arrivée par le personnel. Spacieux et propre il convient aisément pour une famille de 4 (2 enfants 5 et 8 ans et 2 adultes) . Le personnel est prévenant et attentif aux enfants.Les chambres sont bien insonorisée . Le restaurant est tres bon avec des prix abordable (compter en moyenne 20 € le plat avec qualité au menu). Le petit déjeuner est très copieux et varié.  Service pour rejoindre l’aéroport gratuit toutes les 30 min appréciables  Le Tram est à 5 minutes à pieds si besoin pour aller au centre bref nous reviendrons volontiers dans cet hôtel si nous séjournons à Nice 
67;Nice;Novotel Nice Arenas Aeroport;4.0;Tant pour un court qu'un long séjour, la situation de l'hôtel est parfaite. Un arrêt de bus (qui vous mène en ville en quelques minutes) est situé quasi en face de l'hôtel. L'accueil est très professionnel. Remerciements à Quentin pour la grande qualité de ses services. Chambre propre et de belle dimension. La climatisation est performante. Restaurant offre une diversité de plats et le service est de qualité (remerciements tout particulièrement à Olivier). La navette entre l'hôtel et l'aéroport est bien cadencée. Dommage qu'il n'y a pas de piscine. Hôtel à recommander.
68;Nice;Novotel Nice Arenas Aeroport;5.0;Le personnel est accueillant - il font le maximum avec le sourire tant pour la navette que pour la réception que pour le restaurant (qui propose des plats originaux et excellent) - contrairement à ce que nous avons pu penser, pas de problèmes de parking
69;Nice;Novotel Nice Arenas Aeroport;4.0;Belle chambre - hôtel pour les congrès - l avantage très courtois pour vous amener à l'aeroport et très prompt- seul bémol les repas cher et plutôt à l'americaine donc un petit tour à l'hôtel voisin m'a permis un bon repas qualité prix et courtisie
70;Nice;Novotel Nice Arenas Aeroport;5.0;Très bien situé en face du terminal 1. accessible à pied ou par la navette. Ligne de tram pour aller en ville au départ du T1 ! Réception très agréable et efficace.  Chambre fonctionnelle et agréable. Isolation phonique très bonne. Propreté sans faille (chambre et sanitaires) Bon rapport qualité/ prix. Pas eu le temps de tester le petit déjeuner car départ très tôt...😴  
71;Nice;Novotel Nice Arenas Aeroport;5.0;Excellente situation à proximité de l'aéroport. Accès possible vers la ville en tramway. Personnel très disponible et accueillant. Bon rapport qualité-prix. Chambre confortable. Petit-déjeuner buffet diversifié
72;Nice;Novotel Nice Arenas Aeroport;4.0;Hôtel bien placé à côté de l aéroport . Chambres confortables et agréables . Prix corrects . Je regrette juste que la cuisine de l hôtel ne soit que correcte et pas d un super niveau , mais c est propre à tous les restaurants . Sinon c est un bon hôtel 
73;Nice;Novotel Nice Arenas Aeroport;4.0;l hôtel est situé près de  l aéroport ou une navette peut venir vous chercher  et  ramener  arret bus pres,ligne 9/10 pour l a ville (ne pas se faire avoir à l aeroport ne  pasp rendre ligne 98 trois fois plus cher et suivant les heures on ne peut soit pas descendre soit ne pas monter en cours de ligne ,très on accueil l ibis étant complet nous avons eu une suite au novotel, toilettes sépares,sdb avec baignoire douche plus cabine de douche à disposition (manque capuche) the tisane café chocolat,lait::: ,la literie confortable propre salon spacieux   telévision avec toutes les chaines        grande table trop meme,chambre vue sur le parc phenix chambre 711,le petit dejeuner etait très copieux rien ne manquait piscine  nous l avons appris le jour du depart  donc pas allée,on…
